Cancer,Split seed,Train n,Test n,Test events,Gate margin,No-graph test C-index,Reconstructed C-index,Fixed C-index,Fixed minus reconstructed,Top-20 overlap,Top-20 Jaccard,Reconstructed mode,Fixed mode,Reconstructed weights,Fixed weights
KIRC,7301,217,94,31,0.0,0.6597051597051597,0.6652334152334153,0.6504914004914005,-0.014742014742014753,18,0.8181818181818182,dual_driven,dual_driven,"{""cnv"": 0.1841705678467722, ""coexpr"": 0.6936332400453142, ""meth"": 0.12219619210791358}","{""cnv"": 0.32977912679565197, ""coexpr"": 0.0, ""meth"": 0.670220873204348}"
KIRC,7301,217,94,31,0.005,0.6597051597051597,0.6652334152334153,0.6633906633906634,-0.0018427518427518441,18,0.8181818181818182,dual_driven,dual_driven,"{""cnv"": 0.0, ""coexpr"": 1.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}"
KIRC,7301,217,94,31,0.01,0.6597051597051597,0.6597051597051597,0.6597051597051597,0.0,20,1.0,reject_all_graphs,reject_all_graphs,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
