Cancer,Split seed,Train n,Test n,Test events,Gate margin,No-graph test C-index,Reconstructed C-index,Fixed C-index,Fixed minus reconstructed,Top-20 overlap,Top-20 Jaccard,Reconstructed mode,Fixed mode,Reconstructed weights,Fixed weights
LIHC,42,250,108,38,0.0,0.6632696390658174,0.6552016985138004,0.6679405520169851,0.01273885350318471,17,0.7391304347826086,dual_driven,dual_driven,"{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}"
LIHC,42,250,108,38,0.005,0.6632696390658174,0.6632696390658174,0.6679405520169851,0.004670912951167727,18,0.8181818181818182,reject_all_graphs,dual_driven,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}"
LIHC,42,250,108,38,0.01,0.6632696390658174,0.6632696390658174,0.6679405520169851,0.004670912951167727,18,0.8181818181818182,reject_all_graphs,dual_driven,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}"
