Cancer,Split seed,Train n,Test n,Test events,Gate margin,No-graph test C-index,Reconstructed C-index,Fixed C-index,Fixed minus reconstructed,Top-20 overlap,Top-20 Jaccard,Reconstructed mode,Fixed mode,Reconstructed weights,Fixed weights
HNSC,2025,359,154,65,0.0,0.6054859464950897,0.6103962072468676,0.6054859464950897,-0.004910260751777917,19,0.9047619047619048,dual_driven,dual_driven,"{""cnv"": 0.3564983608127209, ""coexpr"": 0.16452758167264164, ""meth"": 0.47897405751463745}","{""cnv"": 0.23623320371685103, ""coexpr"": 0.45245763469388506, ""meth"": 0.3113091615892639}"
HNSC,2025,359,154,65,0.005,0.6054859464950897,0.6103962072468676,0.6054859464950897,-0.004910260751777917,19,0.9047619047619048,dual_driven,dual_driven,"{""cnv"": 0.426702728890131, ""coexpr"": 0.0, ""meth"": 0.5732972711098689}","{""cnv"": 0.23623320371685103, ""coexpr"": 0.45245763469388506, ""meth"": 0.3113091615892639}"
HNSC,2025,359,154,65,0.01,0.6054859464950897,0.6103962072468676,0.6032847951236031,-0.007111412123264493,18,0.8181818181818182,dual_driven,dual_driven,"{""cnv"": 0.426702728890131, ""coexpr"": 0.0, ""meth"": 0.5732972711098689}","{""cnv"": 0.0, ""coexpr"": 1.0, ""meth"": 0.0}"
