Cancer,Split seed,Train n,Test n,Test events,Gate margin,No-graph test C-index,Reconstructed C-index,Fixed C-index,Fixed minus reconstructed,Top-20 overlap,Top-20 Jaccard,Reconstructed mode,Fixed mode,Reconstructed weights,Fixed weights
COAD,2025,189,81,20,0.0,0.629424778761062,0.6548672566371682,0.629424778761062,-0.025442477876106206,19,0.9047619047619048,dual_driven,reject_all_graphs,"{""cnv"": 0.7491727307128347, ""coexpr"": 0.25082726928716537, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
COAD,2025,189,81,20,0.005,0.629424778761062,0.6548672566371682,0.629424778761062,-0.025442477876106206,19,0.9047619047619048,dual_driven,reject_all_graphs,"{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
COAD,2025,189,81,20,0.01,0.629424778761062,0.6548672566371682,0.629424778761062,-0.025442477876106206,19,0.9047619047619048,dual_driven,reject_all_graphs,"{""cnv"": 1.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
