Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
LIHC,5,46,Cox-Lasso,ok,,286,104,4964;5339;7703;6374;361;995;3407;915;6066;4037;7479;5069;6860;7944;6895;781;2918;1521;1163;1550,NKD2;PCDHGA5;TTC26;SCN2B;ANKRD34A;C5orf58;HHIPL1;C1orf227;RETN;KIR3DL1;TMPRSS4;NRG4;SMPDL3A;WNT1;SNX32;C10orf107;GABRG1;CHRNA4;CBX2;CIT,1.5316236019134521
LIHC,5,46,Cox-EN,ok,,286,104,4964;6374;5339;361;7479;6895;915;4487;6066;3392;4037;995;1138;2285;2805;2918;92;7703;5069;1521,NKD2;SCN2B;PCDHGA5;ANKRD34A;TMPRSS4;SNX32;C1orf227;MAPT;RETN;HES5;KIR3DL1;C5orf58;CASQ1;EFNA1;FMO9P;GABRG1;ACRBP;TTC26;NRG4;CHRNA4,2.103152275085449
LIHC,5,46,CGBoost,ok,,286,104,3758;1164;7704;1036;3525;6987;6619;1509;746;6067;6901;6706;7423;1378;1375;5379;6375;2876;6938;7078,INPP5D;CBX6;TTC30A;C9orf169;HOXD11;SPP2;SLC16A12;CHP2;BPHL;RETSAT;SOCS3;SLC2A10;TMEM182;CDH11;CDCP1;PDE6G;SCN3A;FTL;SPAG1;STK32C,36.543076276779175
LIHC,5,46,RSF,ok,,286,104,1163;6672;774;6986;2029;2924;6900;1549;7757;3524;4595;7621;1810;3479;4919;6327;3470;7017;6705;351,CBX2;SLC25A15;BTNL9;SPP1;DEPDC1;GAD1;SOCS2;CISH;TXNRD1;HOXD10;MGMT;TRIM54;CSAD;HMMR;NELL1;SAMD13;HMGA1;SRL;SLC2A1;ANKRD13B,8.62707781791687
LIHC,6,47,MKG,ok,,286,104,3524;1163;6900;7017;4016;6310;4255;3029;4839;2805;4595;3479;4631;4170;149;4304;5432;6986;3189;1139,HOXD10;CBX2;SOCS2;SRL;KIF20A;S100A9;LIMS2;GHR;NAALADL2;FMO9P;MGMT;HMMR;MMP1;LCAT;ADAMTS5;LPCAT1;PGA3;SPP1;GPR18;CASQ2,54.616384744644165
LIHC,6,47,Uni-Cox,ok,,286,104,6900;1019;5954;1163;4914;7017;5427;1374;2359;4255;6310;1356;4025;1450;4016;3029;1482;4170;7638;2093,SOCS2;C8orf22;RAMP3;CBX2;NEIL3;SRL;PFKFB4;CDCA8;ENO1;LIMS2;S100A9;CDC20;KIF2C;CENPA;KIF20A;GHR;CGNL1;LCAT;TRIP13;DLGAP5,0.12146115303039551
LIHC,6,47,Cox-Lasso,ok,,286,104,1521;6066;2432;6374;5432;995;3228;1175;1279;6084;2285;3392;2854;3827;2458;669;6895;1140;337;8032,CHRNA4;RETN;ESRRG;SCN2B;PGA3;C5orf58;GPX7;CCDC110;CCR9;RGL4;EFNA1;HES5;FRMD1;ITGB7;EYA1;BBS7;SNX32;CASR;ANGPT4;ZFPM1,1.426316261291504
LIHC,6,47,Cox-EN,ok,,286,104,1521;6066;86;995;5432;6234;1279;6374;3392;6134;8176;3228;2432;669;6895;4662;4964;337;2132;2915,CHRNA4;RETN;ACOXL;C5orf58;PGA3;RPL9;CCR9;SCN2B;HES5;RIC3;ZNF582;GPX7;ESRRG;BBS7;SNX32;MORN4;NKD2;ANGPT4;DNAJC15;GABRB2,2.2036218643188477
LIHC,6,47,CGBoost,ok,,286,104,6555;1164;6901;5628;6311;6619;3758;5900;2855;2726;4915;3525;6375;4601;4649;7239;150;5588;7018;4596,SIGIRR;CBX6;SOCS3;POM121L9P;S100B;SLC16A12;INPP5D;QDPR;FRMD3;FGA;NEK10;HOXD11;SCN3A;MICA;MMRN2;TCP10L2;ADAMTS6;PLS1;SRRM3;MGP,35.1018226146698
LIHC,6,47,RSF,ok,,286,104,3524;4970;7238;5627;3029;6986;1163;5860;4839;7703;7251;2359;197;1549;4779;3484;2356;2404;6796;4304,HOXD10;NLRC3;TCP10L;POLR3G;GHR;SPP1;CBX2;PTPRB;NAALADL2;TTC26;TDRD5;ENO1;ADRA2B;CISH;MYH11;HN1;ENG;EPO;SLC6A3;LPCAT1,8.684327840805054
