Method,normalized_RBO20,normalized_RBO20,Jaccard,Jaccard
,mean,std,mean,std
MKG,0.24925391073326744,0.06846627672474728,0.1864911404340556,0.03566369734776967
Uni-Cox,0.2791556767960463,0.06766223301977736,0.22562587476662208,0.049562508870295494
Cox-Lasso,0.1379441088959205,0.029790998472253756,0.11190045350768492,0.019562010207635733
Cox-EN,0.21383993171327997,0.04340555839964942,0.15497067836875764,0.024766839011141868
CGBoost,0.2143508630219173,0.039402233697759984,0.1812930276896835,0.024433458235846344
RSF,0.09484909397723235,0.0373414373336658,0.08372471851896873,0.019963268511522442
