Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
STAD,3,44,Uni-Cox,ok,,289,111,2301;388;2721;2660;5545;1893;2921;4113;4149;4781;390;4793;6594;6301;3000;7248;4602;7214;6360;3465,FAAH;APOD;GAMT;FUT2;PRR15L;DIO1;GPR115;MAP4K4;MATN3;NPR3;APOH;NR1D1;SLC7A2;SERPINE1;GSR;TMEM171;NCLN;TMEM102;SH2D4A;INTS10,0.08993363380432129
STAD,3,44,Cox-Lasso,ok,,289,111,4793;6999;5239;1833;2222;7466;3703;919;321;6833;12;3382;6824;5841;659;4090;83;1754;6187;1080,NR1D1;TACSTD2;PITX2;DDO;ERAP2;TRIM31;KISS1R;C6orf48;ANKRD33B;SREBF1;AATK;IGFBP5;SPTLC2;RDH12;BEND3;MAN2A2;ACPL2;CYP2B7P1;SCD;CCDC6,1.4375338554382324
STAD,3,44,Cox-EN,ok,,289,111,4793;1833;2222;5239;321;1754;6248;5202;12;4783;154;22;6824;6999;3703;6686;58;1080;6537;7466,NR1D1;DDO;ERAP2;PITX2;ANKRD33B;CYP2B7P1;SELE;PI4KAP1;AATK;NPTX1;ADH4;ABCB1;SPTLC2;TACSTD2;KISS1R;SNORD30;ACADM;CCDC6;SLC35D3;TRIM31,2.115428924560547
STAD,3,44,CGBoost,ok,,289,111,4794;2302;7862;3809;389;2661;626;2922;839;6895;4960;182;391;6748;5240;1850;7464;6302;3446;6556,NR1D2;FABP1;ZFHX3;LAP3;APOE;FUT3;BCAR1;GPR116;C1orf115;STC2;PADI3;AFAP1L2;APOL1;SOX15;PIWIL1;DEFA6;TRIM28;SERPINE2;IMPDH1;SLC39A2,30.657220602035522
STAD,3,44,RSF,ok,,289,111,3808;2682;6894;2520;7521;7522;6217;7058;1441;4770;4793;7333;7463;1857;4297;388;7838;3862;5538;6351,LANCL2;FZD7;STC1;FGD6;TSPO;TSPYL4;SDC2;TCF7L1;CLDN9;NPDC1;NR1D1;TNFAIP2;TRIM25;DENND2D;MKNK2;APOD;ZBTB7B;LGALS9;PROS1;SGPP2,10.225191831588745
STAD,4,45,MKG,ok,,289,109,388;5044;1020;5866;4832;5538;319;1853;4297;4764;3876;1246;6555;7214;93;1370;1152;1206;5500;4443,APOD;PCDHB5;CARTPT;RERG;NT5E;PROS1;ANKRD22;DEGS2;MKNK2;NOXO1;LHX6;CDH19;SLC39A14;TMEM102;ACSS3;CHMP4C;CD109;CD82;PRICKLE1;MSX2,59.56781053543091
STAD,4,45,Uni-Cox,ok,,289,109,388;5044;1601;4149;4781;1152;5799;5898;5191;5500;3000;5545;4297;93;4058;4602;1515;5866;6594;3813,APOD;PCDHB5;CPNE8;MATN3;NPR3;CD109;RASSF8;RGS4;PHLDB2;PRICKLE1;GSR;PRR15L;MKNK2;ACSS3;MAB21L2;NCLN;CNTN1;RERG;SLC7A2;LARP6,0.1920640468597412
STAD,4,45,Cox-Lasso,ok,,289,109,388;2364;6686;4667;5044;3141;321;5066;6289;5266;676;608;5784;3160;4128;2222;4602;5419;151;1833,APOD;FAM171A1;SNORD30;NETO2;PCDHB5;HIST1H1D;ANKRD33B;PCTP;SERPINA6;PLA2G4A;BIRC7;BAMBI;RASGEF1A;HIST1H3G;MAPRE3;ERAP2;NCLN;POU6F2;ADH1A;DDO,3.1244587898254395
STAD,4,45,Cox-EN,ok,,289,109,2222;388;5044;5066;6686;4667;5419;3160;676;3255;1833;6248;3152;535;4309;1849;2364;4475;6776;608,ERAP2;APOD;PCDHB5;PCTP;SNORD30;NETO2;POU6F2;HIST1H3G;BIRC7;HRASLS2;DDO;SELE;HIST1H2BH;ATP4A;MLNR;DEFA5;FAM171A1;MUC15;SPATA20;BAMBI,3.753530740737915
STAD,4,45,CGBoost,ok,,289,109,389;2652;2922;6748;4298;898;2024;3809;4833;5045;2509;4668;626;3161;367;4444;1774;2718;6971;5642,APOE;FTH1;GPR116;SOX15;MKX;C5AR1;DUSP18;LAP3;NTAN1;PCDHB6;FES;NEU1;BCAR1;HIST1H3H;APEH;MT1A;CYP4X1;GALNT7;SYNC;PTPN7,39.47967290878296
STAD,4,45,RSF,ok,,289,109,676;1338;4297;4832;363;5538;2086;6364;3465;897;4557;1515;4684;4764;5041;7058;2991;4136;6145;5339,BIRC7;CGB5;MKNK2;NT5E;APBB1;PROS1;EFEMP1;SH3BP1;INTS10;C5;NACAD;CNTN1;NFE2L3;NOXO1;PCDHB2;TCF7L1;GRP;MARCKS;SALL2;PLSCR4,12.229814767837524
