Cancer,Method,n_subsamples,n_pairs,normalized_RBO20,Jaccard,Route weights,QP weights,QP source,Stability estimand,Sampling
STAD,MKG,30,435,0.18261091692225137,0.14614124866744738,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,conditional fused ranking after route/hyperparameter lock,30 x 80% without replacement
STAD,Uni-Cox,30,435,0.21908379026926847,0.15536165060800272,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
STAD,Cox-Lasso,30,435,0.13907426337732615,0.09810725117670917,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
STAD,Cox-EN,30,435,0.22236820166799895,0.13860011884080595,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
STAD,CGBoost,30,435,0.16974525229549653,0.15538472097738157,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
STAD,RSF,30,435,0.06398121968192161,0.05916236677436773,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","[0.5026600026922114, 0.4973399973077885]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
