Cancer,Method,n_subsamples,n_pairs,normalized_RBO20,Jaccard,Route weights,QP weights,QP source,Stability estimand,Sampling
COAD,MKG,30,435,0.17355258719092295,0.14591575617207814,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,conditional fused ranking after route/hyperparameter lock,30 x 80% without replacement
COAD,Uni-Cox,30,435,0.28875143897365163,0.18828960044893003,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
COAD,Cox-Lasso,30,435,0.1189848737757791,0.10674923152822573,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
COAD,Cox-EN,30,435,0.2005312032088294,0.1407594901101618,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
COAD,CGBoost,30,435,0.18854421153976417,0.1682768675026837,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
COAD,RSF,30,435,0.05994488857833963,0.0646027388847929,"{""cnv"": 0.1658372552927882, ""coexpr"": 0.0, ""meth"": 0.8341627447072119}","[0.4990898518475916, 0.5009101481524084]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
