Cancer,Repeat,Seed,Method,Status,Error,Subsample n,Event n,Top20 indices,Top20 genes,Elapsed sec
HNSC,4,45,RSF,ok,,410,171,3141;827;4730;7205;7309;4870;4543;5202;919;4258;1431;7601;5170;5903;2801;4650;6658;3980;4066;2708,GPR15;C19orf59;MS4A15;TCP11;TIMP4;MYOT;MASP1;OLR1;C2orf70;LHX1;CELSR3;TRIML2;OAF;PTPRU;FOXA2;MKRN3;SLC25A45;KIAA1683;KLK2;FGD3,42.28818464279175
HNSC,5,46,MKG,ok,,410,166,4543;2060;3329;2528;4067;1431;4205;3640;24;7402;4347;7205;7601;4321;7821;4731;4728;7660;1284;2684,MASP1;DKK1;HDC;FAM162B;KLK3;CELSR3;LCNL1;IGJ;ABCB1;TMEM220;LPIN2;TCP11;TRIML2;LMX1B;VILL;MS4A2;MS4A1;TTC21A;CD19;FCRL1,97.84010028839111
HNSC,5,46,Uni-Cox,ok,,410,166,4543;4067;2060;3980;2708;4728;2684;1431;4081;4731;3329;1885;7945;3640;1335;4321;6242;6184;6100;7601,MASP1;KLK3;DKK1;KIAA1683;FGD3;MS4A1;FCRL1;CELSR3;KLRG1;MS4A2;HDC;CXCR5;ZAP70;IGJ;CD79A;LMX1B;RSPO1;ROBO1;RGS5;TRIML2,0.2553095817565918
HNSC,5,46,Cox-Lasso,ok,,410,166,1244;5461;5820;6202;3152;7684;1608;1431;860;7717;1700;1794;3511;3513;1237;4067;4374;4256;903;1039,CCL27;PEX5L;PRSS35;RPGRIP1;GPR176;TTYH1;CLNK;CELSR3;C1orf173;TYMS;COL9A1;CRYBB1;HRK;HS3ST1;CCL20;KLK3;LRP4;LHFPL4;C21orf91;CACNA1A,5.2952775955200195
HNSC,5,46,Cox-EN,ok,,410,166,6202;5461;48;5820;6069;6932;1244;931;3511;1039;7128;1794;4067;4256;1608;860;1372;903;5358;495,RPGRIP1;PEX5L;ABHD12B;PRSS35;RETN;SPG20;CCL27;C3orf35;HRK;CACNA1A;SYT14;CRYBB1;KLK3;LHFPL4;CLNK;C1orf173;CDH19;C21orf91;PCDHA6;ART5,5.761170387268066
HNSC,5,46,CGBoost,ok,,410,166,4068;4544;6941;3981;1432;2061;7602;4651;4322;1040;1899;2709;5766;3205;7540;2685;7403;7132;3330;4999,KLK4;MASP2;SPINK7;KIAA1755;CEMP1;DKK2;TRIO;MKX;LNP1;CACNA1B;CYP1A1;FGD5;PRKAR2A;GRB7;TPST1;FCRL2;TMEM229B;SYT2;HDGFL1;NINL,53.86417007446289
HNSC,5,46,RSF,ok,,410,166,4543;1431;7205;4258;5170;4321;1252;2801;4067;8166;1898;6666;7537;919;5765;1284;5716;7402;8223;8253,MASP1;CELSR3;TCP11;LHX1;OAF;LMX1B;CCND1;FOXA2;KLK3;ZNF662;CYP19A1;SLC26A9;TPSAB1;C2orf70;PRKAR1B;CD19;PPP1R16B;TMEM220;ZNF831;ZYG11A,15.371861934661865
HNSC,6,47,MKG,ok,,410,171,1431;2060;2275;2843;4543;1284;3640;3954;919;2855;7205;682;2708;2801;1222;4870;1898;7128;8200;6904,CELSR3;DKK1;EFNB2;FRMD5;MASP1;CD19;IGJ;KIAA0125;C2orf70;FST;TCP11;BLK;FGD3;FOXA2;CCDC88B;MYOT;CYP19A1;SYT14;ZNF763;SPACA4,112.00061893463135
HNSC,6,47,Uni-Cox,ok,,410,171,1431;2060;3980;2708;2843;919;2801;8200;2275;7128;4728;7280;1085;1284;1478;5908;4543;1885;1335;1152,CELSR3;DKK1;KIAA1683;FGD3;FRMD5;C2orf70;FOXA2;ZNF763;EFNB2;SYT14;MS4A1;THBS1;CAMK2N1;CD19;CHGB;PTX3;MASP1;CXCR5;CD79A;CCBE1,0.16447734832763672
HNSC,6,47,Cox-Lasso,ok,,410,171,1810;7132;4960;7128;1431;5045;8172;3152;1244;2521;1372;593;3472;4466;1095;811;211;48;7717;3875,CSGALNACT1;SYT2;NEO1;SYT14;CELSR3;NOMO2;ZNF678;GPR176;CCL27;FAM155A;CDH19;B3GALNT1;HOXB8;LYPD6;CAPN14;C17orf77;AGAP7;ABHD12B;TYMS;KCNG2,2.5279500484466553
HNSC,6,47,Cox-EN,ok,,410,171,1431;1372;593;7128;48;1244;1810;4466;5045;5820;6259;2810;524;6746;2837;5113;4960;3875;2049;8118,CELSR3;CDH19;B3GALNT1;SYT14;ABHD12B;CCL27;CSGALNACT1;LYPD6;NOMO2;PRSS35;RTTN;FOXD4L6;ASS1;SLC5A9;FRG2B;NRG3;NEO1;KCNG2;DIO3OS;ZNF549,4.4654645919799805
