Cancer,Method,n_subsamples,n_pairs,normalized_RBO20,Jaccard,Route weights,QP weights,QP source,Stability estimand,Sampling
HNSC,MKG,30,435,0.34356155830470037,0.23484084034375194,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,conditional fused ranking after route/hyperparameter lock,30 x 80% without replacement
HNSC,Uni-Cox,30,435,0.2295420223096538,0.23802532987014685,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
HNSC,Cox-Lasso,30,435,0.101789640447889,0.08590323804924135,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
HNSC,Cox-EN,30,435,0.18206146321708172,0.12814461666316324,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
HNSC,CGBoost,30,435,0.2598224968254213,0.21418129884343187,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
HNSC,RSF,30,435,0.15936126148965488,0.11423336895240661,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","[0.49035587114979695, 0.509644128850203]",deterministically recomputed from full development cohort,method ranking under locked hyperparameters,30 x 80% without replacement
