Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
STAD,7,CV-Cox-EN,0.11074742583084982,289,118,79,4667;390;388;3808;1034;5841;2921;3755;7737;4297;2222;5689;7115;3836;1731;1849;689;2871;2734;6590,NETO2;APOH;APOD;LANCL2;CAST;RDH12;GPR115;KPNA7;VWF;MKNK2;ERAP2;PYY;TGFB2;LDHC;CXCR4;DEFA5;BMP4;GNAS;GAST;SLC6A9
STAD,8,CV-Cox-Lasso,0.05537371291542491,289,116,61,7463;388;6970;5560;7737;3808;4560;3876;289;2979;71;3211;390;894;7861;6747;3755;1879;2490;4793,TRIM25;APOD;SYN2;PRSS21;VWF;LANCL2;NAGS;LHX6;AMDHD1;GRB14;ACLY;HORMAD1;APOH;C4orf32;ZFAND2A;SOX14;KPNA7;DHDH;FCHO1;NR1D1
STAD,8,CV-Cox-EN,0.11074742583084982,289,116,67,7463;388;3808;6970;5560;3876;289;390;4560;2979;3211;894;71;6747;7737;4793;1731;1879;7861;288,TRIM25;APOD;LANCL2;SYN2;PRSS21;LHX6;AMDHD1;APOH;NAGS;GRB14;HORMAD1;C4orf32;ACLY;SOX14;VWF;NR1D1;CXCR4;DHDH;ZFAND2A;AMBP
STAD,9,CV-Cox-Lasso,0.05537371291542491,289,115,76,1415;4832;3808;2301;2921;289;4058;2871;7040;7385;390;288;6590;7001;6894;894;4786;6583;3876;6747,CKAP4;NT5E;LANCL2;FAAH;GPR115;AMDHD1;MAB21L2;GNAS;TBX3;TOMM20;APOH;AMBP;SLC6A9;TAF13;STC1;C4orf32;NPW;SLC5A5;LHX6;SOX14
STAD,9,CV-Cox-EN,0.11074742583084982,289,115,90,1415;4832;3808;2301;289;2921;2871;288;390;4786;7385;7040;6894;6747;4058;6590;7001;2627;6583;894,CKAP4;NT5E;LANCL2;FAAH;AMDHD1;GPR115;GNAS;AMBP;APOH;NPW;TOMM20;TBX3;STC1;SOX14;MAB21L2;SLC6A9;TAF13;FOXS1;SLC5A5;C4orf32
STAD,10,CV-Cox-Lasso,0.05537371291542491,289,103,68,2812;3808;5689;1415;625;71;6747;3626;4667;366;7737;390;3314;4832;2921;388;6970;1914;5560;2979,GJA1;LANCL2;PYY;CKAP4;BCAN;ACLY;SOX14;KCTD3;NETO2;APCDD1;VWF;APOH;HYI;NT5E;GPR115;APOD;SYN2;DLX3;PRSS21;GRB14
STAD,10,CV-Cox-EN,0.11074742583084982,289,103,86,3808;5689;2812;1415;625;71;6747;4667;3626;2921;390;4832;366;3314;7737;1914;2979;6970;1425;388,LANCL2;PYY;GJA1;CKAP4;BCAN;ACLY;SOX14;NETO2;KCTD3;GPR115;APOH;NT5E;APCDD1;HYI;VWF;DLX3;GRB14;SYN2;CLCF1;APOD
STAD,11,CV-Cox-Lasso,0.05537371291542491,289,119,82,390;7866;3755;3160;3876;2871;4832;4793;7861;1034;894;2921;4667;689;388;7841;5909;6689;6782;5545,APOH;ZFP36;KPNA7;HIST1H3G;LHX6;GNAS;NT5E;NR1D1;ZFAND2A;CAST;C4orf32;GPR115;NETO2;BMP4;APOD;ZC3H12C;RHOBTB2;SNORD36B;SPCS1;PRR15L
STAD,11,CV-Cox-EN,0.11074742583084982,289,119,94,390;7866;4793;894;4832;3755;2921;2871;7861;3160;4667;3876;1034;5044;388;7841;689;6747;6763;6689,APOH;ZFP36;NR1D1;C4orf32;NT5E;KPNA7;GPR115;GNAS;ZFAND2A;HIST1H3G;NETO2;LHX6;CAST;PCDHB5;APOD;ZC3H12C;BMP4;SOX14;SP6;SNORD36B
STAD,12,CV-Cox-Lasso,0.05537371291542491,289,116,81,390;7861;1415;6747;4793;4832;2921;2660;3808;4476;6763;5239;7737;388;234;2419;3788;4083;154;3874,APOH;ZFAND2A;CKAP4;SOX14;NR1D1;NT5E;GPR115;FUT2;LANCL2;MUC16;SP6;PITX2;VWF;APOD;AKR1B1;FAM83G;KYNU;MAMDC4;ADH4;LHFPL3
STAD,12,CV-Cox-EN,0.11074742583084982,289,116,93,390;7861;1415;6747;6763;2921;2660;4793;4832;3808;4476;388;3788;7737;5239;234;4475;3874;154;6243,APOH;ZFAND2A;CKAP4;SOX14;SP6;GPR115;FUT2;NR1D1;NT5E;LANCL2;MUC16;APOD;KYNU;VWF;PITX2;AKR1B1;MUC15;LHFPL3;ADH4;SEC61G
STAD,13,CV-Cox-Lasso,0.05537371291542491,289,109,62,4832;5689;289;388;4667;3808;3144;7861;4808;4770;6970;2301;4793;6318;1415;3150;57;6747;5545;4781,NT5E;PYY;AMDHD1;APOD;NETO2;LANCL2;HIST1H2AD;ZFAND2A;NRAP;NPDC1;SYN2;FAAH;NR1D1;SEZ6L2;CKAP4;HIST1H2BF;ACACB;SOX14;PRR15L;NPR3
STAD,13,CV-Cox-EN,0.11074742583084982,289,109,70,4832;5689;289;3808;4667;388;3144;4808;7861;6970;6747;3150;4793;4770;1415;6318;3950;4781;2301;4484,NT5E;PYY;AMDHD1;LANCL2;NETO2;APOD;HIST1H2AD;NRAP;ZFAND2A;SYN2;SOX14;HIST1H2BF;NR1D1;NPDC1;CKAP4;SEZ6L2;LPPR4;NPR3;FAAH;MUCL1
STAD,14,CV-Cox-Lasso,0.05537371291542491,289,108,65,4832;6583;3160;4667;4793;2979;390;289;3808;3722;4333;154;2978;313;6782;1601;1020;3755;1879;3852,NT5E;SLC5A5;HIST1H3G;NETO2;NR1D1;GRB14;APOH;AMDHD1;LANCL2;KLHDC7A;MMRN1;ADH4;GRB10;ANKRD1;SPCS1;CPNE8;CARTPT;KPNA7;DHDH;LEPREL1
STAD,14,CV-Cox-EN,0.11074742583084982,289,108,81,4832;6583;3160;4667;3808;4793;390;2979;154;289;313;2978;3722;4333;1020;4808;1601;6782;1879;7005,NT5E;SLC5A5;HIST1H3G;NETO2;LANCL2;NR1D1;APOH;GRB14;ADH4;AMDHD1;ANKRD1;GRB10;KLHDC7A;MMRN1;CARTPT;NRAP;CPNE8;SPCS1;DHDH;TAF4B
STAD,15,CV-Cox-Lasso,0.05537371291542491,289,115,65,3755;366;4786;6301;5650;1774;5239;3849;71;390;154;3808;2555;388;4832;7135;1034;4667;2222;3150,KPNA7;APCDD1;NPW;SERPINE1;PTPRJ;CYP4X1;PITX2;LENG9;ACLY;APOH;ADH4;LANCL2;FKBP10;APOD;NT5E;THEMIS;CAST;NETO2;ERAP2;HIST1H2BF
STAD,15,CV-Cox-EN,0.11074742583084982,289,115,76,3755;366;1774;4786;6301;5650;3849;71;3808;5239;388;390;4832;4667;154;2555;1034;2222;3874;5545,KPNA7;APCDD1;CYP4X1;NPW;SERPINE1;PTPRJ;LENG9;ACLY;LANCL2;PITX2;APOD;APOH;NT5E;NETO2;ADH4;FKBP10;CAST;ERAP2;LHFPL3;PRR15L
STAD,16,CV-Cox-Lasso,0.05537371291542491,289,110,71,390;4786;7737;366;3808;34;7463;3755;2991;6555;4667;4793;388;7861;7263;7248;5560;4431;7866;1601,APOH;NPW;VWF;APCDD1;LANCL2;ABCG1;TRIM25;KPNA7;GRP;SLC39A14;NETO2;NR1D1;APOD;ZFAND2A;TMEM205;TMEM171;PRSS21;MSI2;ZFP36;CPNE8
STAD,16,CV-Cox-EN,0.11074742583084982,289,110,87,4786;390;34;3808;4793;3755;7463;7861;388;366;2991;4667;1601;7737;4431;7248;625;5560;6555;1338,NPW;APOH;ABCG1;LANCL2;NR1D1;KPNA7;TRIM25;ZFAND2A;APOD;APCDD1;GRP;NETO2;CPNE8;VWF;MSI2;TMEM171;BCAN;PRSS21;SLC39A14;CGB5
STAD,17,CV-Cox-Lasso,0.05537371291542491,289,113,66,4832;390;3160;7463;4794;1415;2746;2301;7861;4793;5976;6098;2355;7648;3876;12;1849;3808;3314;2023,NT5E;APOH;HIST1H3G;TRIM25;NR1D2;CKAP4;GBAS;FAAH;ZFAND2A;NR1D1;RNF43;RSPO2;FAM160A1;UPK1B;LHX6;AATK;DEFA5;LANCL2;HYI;DUSP16
STAD,17,CV-Cox-EN,0.11074742583084982,289,113,82,4832;390;3160;7463;1415;2746;4793;7861;4794;2301;2355;6098;3808;5976;7648;12;1849;4297;6185;2023,NT5E;APOH;HIST1H3G;TRIM25;CKAP4;GBAS;NR1D1;ZFAND2A;NR1D2;FAAH;FAM160A1;RSPO2;LANCL2;RNF43;UPK1B;AATK;DEFA5;MKNK2;SCARNA9;DUSP16
STAD,18,CV-Cox-Lasso,0.05537371291542491,289,106,58,390;1415;4832;2921;4793;7040;3319;894;388;7737;7001;289;6950;2169;2023;1261;2419;5044;3876;1043,APOH;CKAP4;NT5E;GPR115;NR1D1;TBX3;IBSP;C4orf32;APOD;VWF;TAF13;AMDHD1;SUMF2;ENO3;DUSP16;CDK5;FAM83G;PCDHB5;LHX6;CBFB
STAD,18,CV-Cox-EN,0.11074742583084982,289,106,77,390;1415;2921;4832;4793;894;7040;3319;388;7737;289;7001;2023;6950;2169;1261;5044;2979;71;1043,APOH;CKAP4;GPR115;NT5E;NR1D1;C4orf32;TBX3;IBSP;APOD;VWF;AMDHD1;TAF13;DUSP16;SUMF2;ENO3;CDK5;PCDHB5;GRB14;ACLY;CBFB
STAD,19,CV-Cox-Lasso,0.05537371291542491,289,113,62,289;3314;6970;2490;388;3808;5689;1152;7463;3378;2341;6301;4832;71;5976;6950;6747;1216;4959;7893,AMDHD1;HYI;SYN2;FCHO1;APOD;LANCL2;PYY;CD109;TRIM25;IGFBP1;FAM131B;SERPINE1;NT5E;ACLY;RNF43;SUMF2;SOX14;CDA;PADI2;ZNF117
STAD,19,CV-Cox-EN,0.11074742583084982,289,113,76,289;3314;6970;3808;2490;5689;388;1152;3378;4832;2341;7463;6747;6301;71;6950;5976;4959;4793;1216,AMDHD1;HYI;SYN2;LANCL2;FCHO1;PYY;APOD;CD109;IGFBP1;NT5E;FAM131B;TRIM25;SOX14;SERPINE1;ACLY;SUMF2;RNF43;PADI2;NR1D1;CDA
