Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
LIHC,12,CV-Cox-EN,0.15827861698710272,286,103,46,1163;5816;3524;3479;3757;2404;1135;6900;7077;3102;149;7069;1374;3530;4987;6705;5376;5608;2247;5708,CBX2;PSRC1;HOXD10;HMMR;INPP4B;EPO;CASP12;SOCS2;STK32B;GNA14;ADAMTS5;STC2;CDCA8;HOXD9;NMNAT3;SLC2A1;PDE6A;PNLIPRP2;E2F5;PRDM12
LIHC,13,CV-Cox-Lasso,0.07913930849355136,286,100,32,1374;6374;2404;5899;6900;3189;3827;5376;7077;4304;1163;4776;3757;5053;1549;3530;6246;4240;5378;1007,CDCA8;SCN2B;EPO;PZP;SOCS2;GPR18;ITGB7;PDE6A;STK32B;LPCAT1;CBX2;MYF6;INPP4B;NR2E3;CISH;HOXD9;RPS27;LILRA3;PDE6C;C6orf52
LIHC,13,CV-Cox-EN,0.15827861698710272,286,100,45,1374;6374;5899;2404;6900;3827;5376;7077;3189;1163;4304;3757;3530;5053;1549;4776;7591;5378;6246;3972,CDCA8;SCN2B;PZP;EPO;SOCS2;ITGB7;PDE6A;STK32B;GPR18;CBX2;LPCAT1;INPP4B;HOXD9;NR2E3;CISH;MYF6;TREM1;PDE6C;RPS27;KHDRBS3
LIHC,14,CV-Cox-Lasso,0.07913930849355136,286,103,34,679;6796;5296;6900;6310;4600;1163;7077;1508;4475;6937;4869;2247;6327;56;5627;4959;149;351;4631,BCL11B;SLC6A3;PBK;SOCS2;S100A9;MIAT;CBX2;STK32B;CHODL;MAP7;SPA17;NBPF4;E2F5;SAMD13;ABLIM3;POLR3G;NKAIN1;ADAMTS5;ANKRD13B;MMP1
LIHC,14,CV-Cox-EN,0.15827861698710272,286,103,51,679;6796;5296;6900;4600;7077;1163;1508;6310;5627;4475;6937;4869;4959;149;4631;3711;6327;3757;56,BCL11B;SLC6A3;PBK;SOCS2;MIAT;STK32B;CBX2;CHODL;S100A9;POLR3G;MAP7;SPA17;NBPF4;NKAIN1;ADAMTS5;MMP1;IL18RAP;SAMD13;INPP4B;ABLIM3
LIHC,15,CV-Cox-Lasso,0.07913930849355136,286,101,31,6900;4255;6937;1163;1135;1374;7077;6374;6618;5926;915;4600;4631;4869;4970;2539;6310;149;7370;5627,SOCS2;LIMS2;SPA17;CBX2;CASP12;CDCA8;STK32B;SCN2B;SLC16A11;RAB3C;C1orf227;MIAT;MMP1;NBPF4;NLRC3;FAM163A;S100A9;ADAMTS5;TMC3;POLR3G
LIHC,15,CV-Cox-EN,0.15827861698710272,286,101,38,6900;4255;6937;1163;1135;1374;6618;4631;6374;4869;915;7077;5926;2539;6310;149;5627;5376;4600;4970,SOCS2;LIMS2;SPA17;CBX2;CASP12;CDCA8;SLC16A11;MMP1;SCN2B;NBPF4;C1orf227;STK32B;RAB3C;FAM163A;S100A9;ADAMTS5;POLR3G;PDE6A;MIAT;NLRC3
LIHC,16,CV-Cox-Lasso,0.07913930849355136,286,101,33,6900;7077;1163;3757;2805;935;1374;180;149;6972;4170;651;6547;4255;5899;6500;4600;3022;745;6327,SOCS2;STK32B;CBX2;INPP4B;FMO9P;C21orf90;CDCA8;ADH4;ADAMTS5;SPINK5;LCAT;BAIAP2;SHISA9;LIMS2;PZP;SGCB;MIAT;GGN;BOP1;SAMD13
LIHC,16,CV-Cox-EN,0.15827861698710272,286,101,40,6900;7077;1163;1374;2805;3757;935;180;149;4170;4255;6972;651;6327;6547;5899;4600;6500;745;6986,SOCS2;STK32B;CBX2;CDCA8;FMO9P;INPP4B;C21orf90;ADH4;ADAMTS5;LCAT;LIMS2;SPINK5;BAIAP2;SAMD13;SHISA9;PZP;MIAT;SGCB;BOP1;SPP1
LIHC,17,CV-Cox-Lasso,0.07913930849355136,286,102,38,1035;1163;2725;3757;1374;6375;5376;149;4170;6705;4869;1425;516;2009;2130;4487;6101;3530;651;986,C9orf163;CBX2;FFAR3;INPP4B;CDCA8;SCN3A;PDE6A;ADAMTS5;LCAT;SLC2A1;NBPF4;CDX2;ARRDC3;DDTL;DNAJB4;MAPT;RGS20;HOXD9;BAIAP2;C5orf27
LIHC,17,CV-Cox-EN,0.15827861698710272,286,102,49,1035;1163;2725;1374;3757;5376;6375;149;4170;6705;4869;1425;516;2009;651;4487;3530;260;2130;6101,C9orf163;CBX2;FFAR3;CDCA8;INPP4B;PDE6A;SCN3A;ADAMTS5;LCAT;SLC2A1;NBPF4;CDX2;ARRDC3;DDTL;BAIAP2;MAPT;HOXD9;AKR1B15;DNAJB4;RGS20
LIHC,18,CV-Cox-Lasso,0.07913930849355136,286,100,45,6066;1035;3757;2725;6900;6919;1163;5816;1374;5899;2868;5376;6374;915;986;1482;5756;6414;6310;6937,RETN;C9orf163;INPP4B;FFAR3;SOCS2;SOX11;CBX2;PSRC1;CDCA8;PZP;FSD1L;PDE6A;SCN2B;C1orf227;C5orf27;CGNL1;PROKR1;SEC14L5;S100A9;SPA17
LIHC,18,CV-Cox-EN,0.15827861698710272,286,100,53,6066;6900;2725;1035;3757;5816;6919;1374;1163;5376;5899;2868;986;1482;915;2404;6374;2805;7065;6414,RETN;SOCS2;FFAR3;C9orf163;INPP4B;PSRC1;SOX11;CDCA8;CBX2;PDE6A;PZP;FSD1L;C5orf27;CGNL1;C1orf227;EPO;SCN2B;FMO9P;STARD5;SEC14L5
