Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
KIRC,7,CV-Cox-Lasso,0.058894216074812746,248,83,56,2859;6315;7607;6648;3685;123;1504;8070;2141;175;1669;2453;4200;925;6813;6841;4479;5508;257;5182,FOXA2;RTL1;TPSD1;SLC10A6;IFITM1;ADAM22;CES1;ZNF117;DMRTA1;ADCYAP1;CMA1;EREG;LAIR2;C1orf204;SLC46A2;SLC6A15;LYPD2;PGLYRP2;AKNAD1;NTSR2
KIRC,7,CV-Cox-EN,0.11778843214962549,248,83,71,2859;7607;6315;123;6648;3685;8070;1669;2453;2141;1504;925;175;257;4200;5508;3468;4479;5878;6841,FOXA2;TPSD1;RTL1;ADAM22;SLC10A6;IFITM1;ZNF117;CMA1;EREG;DMRTA1;CES1;C1orf204;ADCYAP1;AKNAD1;LAIR2;PGLYRP2;HIST1H1E;LYPD2;PSORS1C3;SLC6A15
KIRC,8,CV-Cox-Lasso,0.058894216074812746,248,83,69,5478;1051;6013;169;6475;5076;509;175;2859;939;1817;6461;123;7714;6990;925;2453;3593;1640;1584,PEBP4;C8orf47;RALYL;ADCY2;SEMA3G;NOS1;ARRDC4;ADCYAP1;FOXA2;C1orf65;CRABP2;SEC61A2;ADAM22;TSPYL5;SPAG5;C1orf204;EREG;HS3ST1;CLEC4G;CILP
KIRC,8,CV-Cox-EN,0.11778843214962549,248,83,92,5478;1051;6013;169;6475;2859;7714;175;939;123;509;1640;2453;925;3535;3539;6990;837;6461;5076,PEBP4;C8orf47;RALYL;ADCY2;SEMA3G;FOXA2;TSPYL5;ADCYAP1;C1orf65;ADAM22;ARRDC4;CLEC4G;EREG;C1orf204;HOXA1;HOXA2;SPAG5;C15orf26;SEC61A2;NOS1
KIRC,9,CV-Cox-Lasso,0.058894216074812746,248,83,63,1974;123;5478;3539;1817;4251;6484;4998;6013;5413;1669;7262;1640;4621;7714;6930;4181;1051;2991;4203,CYP3A7;ADAM22;PEBP4;HOXA2;CRABP2;LEFTY2;SEMA6D;NEUROD1;RALYL;PCDP1;CMA1;TBX18;CLEC4G;MEP1A;TSPYL5;SNHG8;KRT73;C8orf47;GAPDHS;LAMA3
KIRC,9,CV-Cox-EN,0.11778843214962549,248,83,82,1974;5478;123;1817;3539;4251;6484;1669;1640;5248;6013;4998;6930;4621;6315;5413;2964;175;3680;7714,CYP3A7;PEBP4;ADAM22;CRABP2;HOXA2;LEFTY2;SEMA6D;CMA1;CLEC4G;OPN4;RALYL;NEUROD1;SNHG8;MEP1A;RTL1;PCDP1;GADD45A;ADCYAP1;IFI44;TSPYL5
KIRC,10,CV-Cox-Lasso,0.058894216074812746,248,83,63,5478;6813;5969;4251;2859;3618;4621;6605;2453;2964;925;6595;4420;837;5489;1051;6957;7025;1971;8231,PEBP4;SLC46A2;QRFPR;LEFTY2;FOXA2;HSP90AB2P;MEP1A;SIGLEC12;EREG;GADD45A;C1orf204;SHOX2;LRRC4C;C15orf26;PEX5L;C8orf47;SORBS2;SPINK5;CYP3A4;ZSCAN23
KIRC,10,CV-Cox-EN,0.11778843214962549,248,83,87,5478;4251;2859;5969;6813;3618;5489;2964;1051;6595;6957;925;4621;6605;4420;837;2453;7025;1971;7173,PEBP4;LEFTY2;FOXA2;QRFPR;SLC46A2;HSP90AB2P;PEX5L;GADD45A;C8orf47;SHOX2;SORBS2;C1orf204;MEP1A;SIGLEC12;LRRC4C;C15orf26;EREG;SPINK5;CYP3A4;SV2C
KIRC,11,CV-Cox-Lasso,0.058894216074812746,248,77,53,5478;6461;6315;175;2868;1051;1521;7173;123;7044;4815;7000;3540;2453;5111;2141;3539;6598;1431;7469,PEBP4;SEC61A2;RTL1;ADCYAP1;FOXE1;C8orf47;CHAC1;SV2C;ADAM22;SPRR3;MUC5B;SPATA22;HOXA3;EREG;NPNT;DMRTA1;HOXA2;SHROOM3;CDH26;TMEM200C
KIRC,11,CV-Cox-EN,0.11778843214962549,248,77,73,5478;6461;6315;2868;1521;175;1051;123;7173;3540;4815;2453;1431;6598;7044;3539;5111;4822;8070;2141,PEBP4;SEC61A2;RTL1;FOXE1;CHAC1;ADCYAP1;C8orf47;ADAM22;SV2C;HOXA3;MUC5B;EREG;CDH26;SHROOM3;SPRR3;HOXA2;NPNT;MX2;ZNF117;DMRTA1
KIRC,12,CV-Cox-Lasso,0.058894216074812746,248,78,66,6475;2859;2656;5786;883;1525;12;6315;1640;7469;3685;4743;257;8070;7862;1051;2518;264;2141;3830,SEMA3G;FOXA2;FAM72D;PRH2;C19orf59;CHAT;ABCA12;RTL1;CLEC4G;TMEM200C;IFITM1;MPZL2;AKNAD1;ZNF117;USP2;C8orf47;FABP1;AKR1C4;DMRTA1;ISG15
KIRC,12,CV-Cox-EN,0.11778843214962549,248,78,95,2859;6475;1525;2656;6315;883;1640;4743;12;5786;7862;7469;257;3685;8070;2141;1974;2518;1051;7088,FOXA2;SEMA3G;CHAT;FAM72D;RTL1;C19orf59;CLEC4G;MPZL2;ABCA12;PRH2;USP2;TMEM200C;AKNAD1;IFITM1;ZNF117;DMRTA1;CYP3A7;FABP1;C8orf47;ST6GALNAC1
KIRC,13,CV-Cox-Lasso,0.058894216074812746,248,80,56,5478;1974;2453;6956;6461;925;8070;7469;3106;6813;3539;4857;8203;175;2859;2141;5489;5642;2473;7714,PEBP4;CYP3A7;EREG;SORBS1;SEC61A2;C1orf204;ZNF117;TMEM200C;GLDN;SLC46A2;HOXA2;MYLK4;ZNF813;ADCYAP1;FOXA2;DMRTA1;PEX5L;PLG;ESYT3;TSPYL5
KIRC,13,CV-Cox-EN,0.11778843214962549,248,80,82,5478;1974;6461;8070;925;7469;6813;2453;5642;6956;3539;5489;2141;4251;3106;2859;4857;175;257;6595,PEBP4;CYP3A7;SEC61A2;ZNF117;C1orf204;TMEM200C;SLC46A2;EREG;PLG;SORBS1;HOXA2;PEX5L;DMRTA1;LEFTY2;GLDN;FOXA2;MYLK4;ADCYAP1;AKNAD1;SHOX2
KIRC,14,CV-Cox-Lasso,0.058894216074812746,248,83,60,123;7607;5407;7157;6013;925;1666;1709;6882;2453;4251;4084;4374;4099;2991;257;6416;5878;6813;5508,ADAM22;TPSD1;PCDHGA1;SULT1C4;RALYL;C1orf204;CLVS1;CNTNAP1;SLFN11;EREG;LEFTY2;KISS1;LRAT;KLF6;GAPDHS;AKNAD1;SCN1A;PSORS1C3;SLC46A2;PGLYRP2
KIRC,14,CV-Cox-EN,0.11778843214962549,248,83,74,123;7607;7157;5407;1666;6013;1709;925;4084;257;2453;4251;4099;6882;639;6416;4374;2991;4309;837,ADAM22;TPSD1;SULT1C4;PCDHGA1;CLVS1;RALYL;CNTNAP1;C1orf204;KISS1;AKNAD1;EREG;LEFTY2;KLF6;SLFN11;B3GAT2;SCN1A;LRAT;GAPDHS;LIMCH1;C15orf26
