Cancer,Repeat,Method,Selected alpha,Subsample n,Event n,Nonzero,Top20 indices,Top20 genes
COAD,12,CV-Cox-EN,0.0055581024638697634,216,51,4640,7201;1060;7701;1507;4903;4220;2855;1732;1442;3862;1853;6488;6328;448;2385;3494;1559;1767;3120;848,TFAP2B;CACNG7;UGT3A1;CHRND;NEUROD2;LHX3;FUT9;CPLX3;CER1;KCNH7;CUX2;SHISA7;SCRT1;AQP4;ERBB4;HRH3;CLDN19;CRHR1;GPR142;C1QL4
COAD,13,CV-Cox-Lasso,0.009051427265548676,216,49,2791,7201;856;1507;4220;6252;7701;6309;5589;1853;1732;5262;6682;3752;2920;5172;1612;4088;1285;3746;3748,TFAP2B;C1QTNF9;CHRND;LHX3;S100Z;UGT3A1;SCN1A;PNLDC1;CUX2;CPLX3;PAX2;SLC4A1;IRX6;GAST;ORM1;CLUL1;KRT24;CD207;IRGM;IRS2
COAD,13,CV-Cox-EN,0.0055581024638697634,216,49,4528,7201;1060;7701;1732;6328;4220;4354;728;1507;1442;3494;1853;6488;2855;7856;3862;3110;6660;1767;3427,TFAP2B;CACNG7;UGT3A1;CPLX3;SCRT1;LHX3;LRRC69;BTBD17;CHRND;CER1;HRH3;CUX2;SHISA7;FUT9;WNT3A;KCNH7;GPR123;SLC38A8;CRHR1;HMX2
COAD,14,CV-Cox-Lasso,0.009051427265548676,216,50,2834,7201;7701;2855;1507;1458;7475;2924;6252;5393;1060;3748;1767;7892;7196;6309;5172;4220;6565;3314;2797,TFAP2B;UGT3A1;FUT9;CHRND;CGA;TP53TG3B;GATA5;S100Z;PEX5L;CACNG7;IRS2;CRHR1;YPEL1;TEX15;SCN1A;ORM1;LHX3;SLC16A8;HCN4;FOXG1
COAD,14,CV-Cox-EN,0.0055581024638697634,216,50,4553,7201;7234;1060;5393;1732;4903;7701;3878;419;1767;728;1442;6909;4354;1605;1507;4220;6488;4759;2855,TFAP2B;THEG;CACNG7;PEX5L;CPLX3;NEUROD2;UGT3A1;KCNJ6;APOBEC2;CRHR1;BTBD17;CER1;SPOCK3;LRRC69;CLPS;CHRND;LHX3;SHISA7;MYH16;FUT9
COAD,15,CV-Cox-Lasso,0.009051427265548676,216,54,731,5393;8141;3160;7211;1340;7933;8070;4596;4759;8199;7056;4114;7979;3427;7973;3070;4581;3543;4953;7142,PEX5L;ZNF713;GPR87;TFR2;CDC20B;ZFP37;ZNF525;MLN;MYH16;ZSCAN4;SYDE2;KRT9;ZNF221;HMX2;ZNF177;GNGT1;MIPOL1;HTR2A;NLRP14;TBX5
COAD,15,CV-Cox-EN,0.0055581024638697634,216,54,3790,4354;3427;4596;4170;1098;8128;4493;6234;3961;6175;6044;209;91;7052;6328;1377;7211;7159;3990;7928,LRRC69;HMX2;MLN;LDHAL6A;CAPN14;ZNF682;MBL1P;RYR2;KIAA1549;RPL39L;RGPD8;AGAP7;ACSBG2;SYCE2;SCRT1;CDK20;TFR2;TCL6;KIF7;ZFP28
COAD,16,CV-Cox-Lasso,0.009051427265548676,216,58,1891,5393;6252;4354;3160;3696;1525;4596;4773;2081;1612;4007;3469;886;4002;5537;3;5236;284;6726;6393,PEX5L;S100Z;LRRC69;GPR87;IL7;CIB4;MLN;MYLPF;DMRT1;CLUL1;KLB;HOXD13;C1orf61;KISS1;PLD1;A2ML1;PAPL;ALDH8A1;SLC7A9;SERPINA5
COAD,16,CV-Cox-EN,0.0055581024638697634,216,58,4372,7234;5393;4354;717;5686;4596;8128;4759;4170;1086;3427;7052;6234;7544;783;3152;89;3;6175;6498,THEG;PEX5L;LRRC69;BPI;PRB2;MLN;ZNF682;MYH16;LDHAL6A;CAMK2B;HMX2;SYCE2;RYR2;TRIM72;C12orf56;GPR62;ACRV1;A2ML1;RPL39L;SIGLEC14
COAD,17,CV-Cox-Lasso,0.009051427265548676,216,53,2061,6252;7126;660;8082;899;4354;7028;2284;1888;6030;5482;5298;5164;1421;5028;2059;1049;1768;6173;3286,S100Z;TBC1D3G;BDH1;ZNF547;C20orf85;LRRC69;SULT1A1;ELAVL2;CYP1A1;RFTN2;PKDCC;PCDHB13;OR2B6;CELA3A;NQO2;DLGAP1;CACNA1S;CRHR2;RPL31P11;HAPLN1
COAD,17,CV-Cox-EN,0.0055581024638697634,216,53,3737,4354;3427;4596;8128;1605;1098;4170;7052;4173;4493;209;3961;5043;6234;6175;3983;7916;7928;5394;571,LRRC69;HMX2;MLN;ZNF682;CLPS;CAPN14;LDHAL6A;SYCE2;LDHC;MBL1P;AGAP7;KIAA1549;NR5A2;RYR2;RPL39L;KIF26A;ZDHHC19;ZFP28;PEX6;ATP6V1B1
COAD,18,CV-Cox-Lasso,0.009051427265548676,216,56,1092,7201;1507;7701;6252;5393;4354;1060;886;7856;2081;7356;7921;6309;7487;2183;1923;4596;3427;1098;1767,TFAP2B;CHRND;UGT3A1;S100Z;PEX5L;LRRC69;CACNG7;C1orf61;WNT3A;DMRT1;TMEM233;ZDHHC8;SCN1A;TPRG1;DTHD1;CYP7A1;MLN;HMX2;CAPN14;CRHR1
COAD,18,CV-Cox-EN,0.0055581024638697634,216,56,4541,7201;7701;1060;1732;4903;4220;6328;4354;1853;1442;1507;6488;728;3110;2385;1767;7856;2855;6309;419,TFAP2B;UGT3A1;CACNG7;CPLX3;NEUROD2;LHX3;SCRT1;LRRC69;CUX2;CER1;CHRND;SHISA7;BTBD17;GPR123;ERBB4;CRHR1;WNT3A;FUT9;SCN1A;APOBEC2
COAD,19,CV-Cox-Lasso,0.009051427265548676,216,54,1129,7201;4220;1060;7196;4903;2855;7467;7725;1767;1732;6309;7210;7381;7701;5013;2488;564;7462;7651;1442,TFAP2B;LHX3;CACNG7;TEX15;NEUROD2;FUT9;TOX3;UPK1B;CRHR1;CPLX3;SCN1A;TFPI2;TMEM88;UGT3A1;NPPC;FAM134B;ATP2C2;TOMM20L;TWIST1;CER1
COAD,19,CV-Cox-EN,0.0055581024638697634,216,54,4720,7201;5393;7701;1060;4220;1732;4354;4903;1767;2855;3878;6328;728;1507;1853;1442;6909;3862;3427;7056,TFAP2B;PEX5L;UGT3A1;CACNG7;LHX3;CPLX3;LRRC69;NEUROD2;CRHR1;FUT9;KCNJ6;SCRT1;BTBD17;CHRND;CUX2;CER1;SPOCK3;KCNH7;HMX2;SYDE2
COAD,20,CV-Cox-Lasso,0.009051427265548676,216,49,1917,1398;78;7475;5393;1577;510;8139;1923;3;6328;7977;3439;6818;4596;898;4354;4170;6654;5523;7728,CDX1;ACMSD;TP53TG3B;PEX5L;CLEC18C;ASAH2B;ZNF704;CYP7A1;A2ML1;SCRT1;ZNF215;HOTAIR;SOAT2;MLN;C20orf27;LRRC69;LDHAL6A;SLC36A4;PLBD1;UPK3B
COAD,20,CV-Cox-EN,0.0055581024638697634,216,49,4533,5393;4354;4170;7234;6252;4759;5732;4596;3427;717;1086;5686;2090;4305;7052;3983;1767;7921;916;7726,PEX5L;LRRC69;LDHAL6A;THEG;S100Z;MYH16;PROC;MLN;HMX2;BPI;CAMK2B;PRB2;DNAH11;LRAT;SYCE2;KIF26A;CRHR1;ZDHHC8;C2CD4C;UPK2
COAD,21,CV-Cox-Lasso,0.009051427265548676,216,47,1678,7201;4903;5393;886;7701;1507;7605;3878;7725;1767;5622;6252;1616;1442;7211;8104;1377;8046;3862;2803,TFAP2B;NEUROD2;PEX5L;C1orf61;UGT3A1;CHRND;TTC18;KCNJ6;UPK1B;CRHR1;POTEE;S100Z;CMBL;CER1;TFR2;ZNF596;CDK20;ZNF470;KCNH7;FOXL2
COAD,21,CV-Cox-EN,0.0055581024638697634,216,47,4495,5393;7234;4354;717;4759;3878;1086;7201;1605;6328;4170;5686;3427;6909;7916;3862;8128;7056;7052;1060,PEX5L;THEG;LRRC69;BPI;MYH16;KCNJ6;CAMK2B;TFAP2B;CLPS;SCRT1;LDHAL6A;PRB2;HMX2;SPOCK3;ZDHHC19;KCNH7;ZNF682;SYDE2;SYCE2;CACNG7
COAD,22,CV-Cox-Lasso,0.009051427265548676,216,54,1348,7201;1420;7701;4220;4903;1835;1442;4176;3903;5590;4848;2385;1732;1060;7392;7725;7206;5687;7919;1767,TFAP2B;CELA2A;UGT3A1;LHX3;NEUROD2;CTRB1;CER1;LDLRAD1;KCNQ2;PNLIP;NCAN;ERBB4;CPLX3;CACNG7;TMOD1;UPK1B;TFF1;PRB3;ZDHHC22;CRHR1
COAD,22,CV-Cox-EN,0.0055581024638697634,216,54,4541,7201;7701;1060;1732;4903;4220;2855;1507;1767;6328;1442;6488;5393;4354;1853;3878;419;3862;728;5687,TFAP2B;UGT3A1;CACNG7;CPLX3;NEUROD2;LHX3;FUT9;CHRND;CRHR1;SCRT1;CER1;SHISA7;PEX5L;LRRC69;CUX2;KCNJ6;APOBEC2;KCNH7;BTBD17;PRB3
COAD,23,CV-Cox-Lasso,0.009051427265548676,216,53,181,886;8194;5393;571;6025;4849;4759;5149;7110;1461;8199;5201;910;1141;3851;1820;4345;7151;1190;2798,C1orf61;ZPLD1;PEX5L;ATP6V1B1;RFPL2;NCCRP1;MYH16;ONECUT3;TAS1R3;CGB7;ZSCAN4;P2RX6;C22orf26;CBWD3;KCNE3;CSTA;LRRC46;TCF15;CCDC33;FOXH1
