Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
HNSC,CV-Cox-Lasso,0.14241037296952436,0,False,0.5526647105108392,False,0.5714809384164223,0.5,0.5593345656192237,0.6082180634662328,0.5242899850523169
HNSC,CV-Cox-Lasso,0.1265492491052309,5,False,0.5741986269248891,False,0.5476539589442815,0.5553271668379582,0.5841035120147874,0.6244914564686738,0.5594170403587444
HNSC,CV-Cox-Lasso,0.11245467668654245,8,False,0.5980602720702448,False,0.5509530791788856,0.6111682082905104,0.6051756007393715,0.6273393002441009,0.5956651718983558
HNSC,CV-Cox-Lasso,0.09992990395509245,11,False,0.606213897858351,False,0.5469208211143695,0.6361767728674204,0.6147874306839187,0.6330349877949553,0.6001494768310912
HNSC,CV-Cox-Lasso,0.08880009261250256,19,False,0.6086688778747857,False,0.5461876832844574,0.6498800959232613,0.6077634011090574,0.628152969894223,0.6113602391629297
HNSC,CV-Cox-Lasso,0.07890987718283689,26,True,0.6175068489936562,False,0.5619501466275659,0.6601575882151421,0.6025878003696857,0.6346623270951993,0.6281763826606876
HNSC,CV-Cox-Lasso,0.07012119620395202,39,True,0.6187025629421152,True,0.5663489736070382,0.6649537512846866,0.6029574861367837,0.6273393002441009,0.6319133034379671
HNSC,CV-Cox-Lasso,0.062311364972477634,54,True,0.614130824369502,False,0.5711143695014663,0.6666666666666666,0.5959334565619223,0.6240846216436127,0.6128550074738416
HNSC,CV-Cox-Lasso,0.055371362939106335,67,True,0.6133801317509061,False,0.5696480938416423,0.6721479958890031,0.5878003696857671,0.628559804719284,0.6087443946188341
HNSC,CV-Cox-Lasso,0.04920431184726025,91,True,0.6059870163752953,False,0.5568181818181818,0.6591298389859541,0.5800369685767098,0.6240846216436127,0.6098654708520179
HNSC,CV-Cox-Lasso,0.04372412337086514,118,True,0.6019858550776906,False,0.5516862170087976,0.6560465912983898,0.5715341959334566,0.6204231082180635,0.6102391629297459
