Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
STAD,CV-Cox-EN,0.2848328338121382,0,False,0.5289527853802095,False,0.52885443583118,0.5,0.5120622568093385,0.5722120658135283,0.5316351684470009
STAD,CV-Cox-EN,0.2531092397823772,3,False,0.5511219079334376,False,0.5271317829457365,0.6248012718600954,0.5120622568093385,0.573126142595978,0.5184880854560394
STAD,CV-Cox-EN,0.22491889858971312,5,False,0.5504093561462583,False,0.5426356589147286,0.6216216216216216,0.4910505836575875,0.583180987202925,0.5135579293344289
STAD,CV-Cox-EN,0.19986829001701223,12,False,0.5543119343288497,False,0.570198105081826,0.6017488076311606,0.48715953307392995,0.5923217550274223,0.5201314708299096
STAD,CV-Cox-EN,0.17760772262714405,17,False,0.5502307302594874,False,0.5727820844099913,0.5818759936406995,0.4856031128404669,0.5850091407678245,0.5258833196384552
STAD,CV-Cox-EN,0.15782645228072728,24,True,0.5418641373300614,False,0.5650301464254953,0.5874403815580286,0.4723735408560311,0.5594149908592322,0.5250616269515201
STAD,CV-Cox-EN,0.14024834433473995,31,True,0.5415256177761044,False,0.5727820844099913,0.5993640699523053,0.46070038910505834,0.5447897623400365,0.5299917830731307
STAD,CV-Cox-EN,0.12462801896889439,47,True,0.5434220536644634,False,0.5615848406546081,0.6128775834658188,0.4583657587548638,0.5493601462522852,0.5349219391947412
STAD,CV-Cox-EN,0.11074742583084982,70,True,0.5480119679187693,True,0.5590008613264428,0.6176470588235294,0.4529182879377432,0.556672760511883,0.5538208709942481
STAD,CV-Cox-EN,0.09841280018436922,94,True,0.5463798334827199,False,0.5624461670973299,0.615262321144674,0.4591439688715953,0.5420475319926874,0.552999178307313
STAD,CV-Cox-EN,0.08745195807007829,113,True,0.5423707706545458,False,0.549526270456503,0.6049284578696343,0.4715953307392996,0.5237659963436929,0.562037797863599
STAD,CV-Cox-EN,0.07771189272089657,138,True,0.5424646573427419,False,0.540913006029285,0.595389507154213,0.4848249027237354,0.5283363802559415,0.5628594905505341
STAD,CV-Cox-EN,0.06905663867954524,166,True,0.541676316133153,False,0.5348837209302325,0.5882352941176471,0.49571984435797667,0.520109689213894,0.5694330320460148
STAD,CV-Cox-EN,0.061365373802495723,184,True,0.5440424245311408,False,0.5279931093884582,0.5874403815580286,0.5221789883268483,0.5164533820840951,0.5661462612982745
STAD,CV-Cox-EN,0.05453073265547518,206,True,0.5440028575139709,False,0.5305770887166236,0.5842607313195548,0.5198443579766537,0.5109689213893968,0.5743631881676253
STAD,CV-Cox-EN,0.04845730775654415,231,True,0.5429117608951357,False,0.5322997416020672,0.5834658187599364,0.5081712062256809,0.506398537477148,0.5842235004108464
STAD,CV-Cox-EN,0.04306031774500046,251,True,0.545448232134023,False,0.5357450473729544,0.5802861685214626,0.5050583657587548,0.5137111517367459,0.5924404272801972
STAD,CV-Cox-EN,0.038264423884548,274,True,0.5439328270001641,False,0.5417743324720069,0.5747217806041336,0.5050583657587548,0.5073126142595978,0.590797041906327
STAD,CV-Cox-EN,0.03400267837982607,303,True,0.5437071892710387,False,0.5357450473729544,0.5731319554848967,0.5050583657587548,0.5146252285191956,0.589975349219392
STAD,CV-Cox-EN,0.030215589825430045,329,True,0.5422620789680511,False,0.5314384151593454,0.5588235294117647,0.5120622568093385,0.5173674588665448,0.5916187345932621
STAD,CV-Cox-EN,0.026850292741653778,346,True,0.5404114110266278,False,0.5314384151593454,0.5532591414944356,0.5159533073929962,0.5155393053016454,0.5858668857847165
STAD,CV-Cox-EN,0.0238598096041716,362,True,0.5400501778332238,False,0.5279931093884582,0.5468998410174881,0.5167315175097277,0.5219378427787934,0.5866885784716516
STAD,CV-Cox-EN,0.02120239506603813,387,True,0.5395607698748097,False,0.5236864771748493,0.5445151033386327,0.5159533073929962,0.5228519195612431,0.590797041906327
STAD,CV-Cox-EN,0.018840953217739046,415,True,0.5402775553412404,False,0.5193798449612403,0.5461049284578696,0.514396887159533,0.5274223034734917,0.5940838126540674
STAD,CV-Cox-EN,0.016742519750593585,432,True,0.5408859615032349,False,0.5159345391903531,0.5476947535771065,0.5182879377431907,0.5292504570383912,0.5932621199671323
STAD,CV-Cox-EN,0.01487780179482099,445,True,0.5402500314555401,False,0.5159345391903531,0.5445151033386327,0.5182879377431907,0.5292504570383912,0.5932621199671323
STAD,CV-Cox-EN,0.013220769008687058,466,True,0.5376656897178407,False,0.5133505598621878,0.5461049284578696,0.5159533073929962,0.5237659963436929,0.5891536565324569
STAD,CV-Cox-EN,0.011748290210581021,493,True,0.5387062196536071,False,0.5133505598621878,0.5476947535771065,0.5167315175097277,0.5274223034734917,0.5883319638455218
STAD,CV-Cox-EN,0.010439810481624982,505,True,0.5401926281146154,False,0.512489233419466,0.548489666136725,0.5198443579766537,0.5301645338208409,0.589975349219392
STAD,CV-Cox-EN,0.009277064231362452,533,True,0.5409199938631899,False,0.5116279069767442,0.5453100158982512,0.5214007782101168,0.5338208409506399,0.5924404272801972
STAD,CV-Cox-EN,0.008243820221095483,556,True,0.5406684650993421,False,0.5090439276485789,0.5437201907790143,0.5182879377431907,0.5365630712979891,0.5957271980279375
STAD,CV-Cox-EN,0.007325654985549444,573,True,0.5434825707108747,False,0.5099052540913006,0.5397456279809221,0.5214007782101168,0.5457038391224863,0.600657354149548
STAD,CV-Cox-EN,0.006509751489968095,590,True,0.5431185221769319,False,0.5047372954349698,0.5421303656597775,0.5221789883268483,0.5475319926873857,0.5990139687756779
