Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
COAD,CV-Cox-Lasso,0.005015414249400744,160,True,0.5370699828273099,False,0.4517241379310345,0.5629453681710214,0.5,0.603112840466926,0.5675675675675675
COAD,CV-Cox-Lasso,0.0044568165504991954,161,True,0.5338746159734022,False,0.4482758620689655,0.5653206650831354,0.49707602339181284,0.5933852140077821,0.5653153153153153
COAD,CV-Cox-Lasso,0.003960433331539236,163,True,0.5339394671781339,False,0.43448275862068964,0.5771971496437055,0.49122807017543857,0.5992217898832685,0.5675675675675675
COAD,CV-Cox-Lasso,0.003519335381172496,160,True,0.5288162576767512,False,0.4241379310344828,0.5819477434679335,0.48830409356725146,0.5933852140077821,0.5563063063063063
COAD,CV-Cox-Lasso,0.003127365237166814,160,True,0.527756402972691,False,0.4241379310344828,0.5795724465558195,0.4853801169590643,0.5933852140077821,0.5563063063063063
COAD,CV-Cox-Lasso,0.0027790512319348817,156,True,0.5275418071827,False,0.4206896551724138,0.5819477434679335,0.4853801169590643,0.5933852140077821,0.5563063063063063
COAD,CV-Cox-Lasso,0.0024695311113438817,178,True,0.5280168665651228,False,0.4206896551724138,0.5843230403800475,0.4853801169590643,0.5933852140077821,0.5563063063063063
COAD,CV-Cox-Lasso,0.0021944841605706132,204,True,0.5277965673698788,False,0.4206896551724138,0.5819477434679335,0.4824561403508772,0.5953307392996109,0.5585585585585585
COAD,CV-Cox-Lasso,0.0019500708895198507,225,True,0.5261765262761535,False,0.4206896551724138,0.5819477434679335,0.4766081871345029,0.5953307392996109,0.5563063063063063
COAD,CV-Cox-Lasso,0.0017328794358506274,250,True,0.5262378716682382,False,0.4206896551724138,0.5819477434679335,0.4766081871345029,0.5933852140077821,0.5585585585585585
COAD,CV-Cox-Lasso,0.0015398779374289106,285,True,0.525312361835365,False,0.4206896551724138,0.5795724465558195,0.4766081871345029,0.5933852140077821,0.5563063063063063
COAD,CV-Cox-Lasso,0.0013683722093547385,325,True,0.5262888628356288,False,0.41724137931034483,0.5771971496437055,0.47953216374269003,0.6011673151750972,0.5563063063063063
COAD,CV-Cox-Lasso,0.0012159681347605584,376,True,0.5255779487927466,False,0.4206896551724138,0.5724465558194775,0.47953216374269003,0.6011673151750972,0.5540540540540541
