Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
KIRC,CV-Cox-EN,0.48583327484493094,0,False,0.6377863666848763,False,0.5976253298153035,0.717366628830874,0.6446499339498019,0.7292899408284024,0.5
KIRC,CV-Cox-EN,0.431723018765763,5,False,0.6744252218567665,False,0.6556728232189973,0.6935300794551645,0.6922060766182299,0.6715976331360947,0.6591194968553459
KIRC,CV-Cox-EN,0.383639356509111,11,False,0.6949418741638704,False,0.683377308707124,0.7343927355278093,0.71334214002642,0.6568047337278107,0.6867924528301886
KIRC,CV-Cox-EN,0.34091106905415847,17,False,0.7014779387478582,False,0.6992084432717678,0.7434733257661748,0.71334214002642,0.658284023668639,0.6930817610062893
KIRC,CV-Cox-EN,0.30294169519307146,20,True,0.7042198098715213,False,0.7044854881266491,0.7457434733257662,0.7199471598414795,0.6553254437869822,0.6955974842767295
KIRC,CV-Cox-EN,0.26920120529108515,27,True,0.7027618162932503,False,0.7058047493403694,0.735527809307605,0.71334214002642,0.6597633136094675,0.6993710691823899
KIRC,CV-Cox-EN,0.23921860239141624,31,True,0.7019668743472508,False,0.6886543535620053,0.7298524404086265,0.714663143989432,0.6760355029585798,0.70062893081761
KIRC,CV-Cox-EN,0.21257534738087436,38,True,0.6991345100572097,False,0.6860158311345647,0.7116912599318955,0.7080581241743725,0.6804733727810651,0.7094339622641509
KIRC,CV-Cox-EN,0.18889951643543618,42,True,0.7030211108979716,False,0.6886543535620053,0.7071509648127128,0.71334214002642,0.6952662721893491,0.710691823899371
KIRC,CV-Cox-EN,0.16786060918723478,46,True,0.7123840538658179,False,0.6886543535620053,0.7094211123723042,0.7305151915455746,0.7100591715976331,0.7232704402515723
KIRC,CV-Cox-EN,0.14916493513809617,51,True,0.7143656125167375,False,0.683377308707124,0.7060158910329172,0.7371202113606341,0.7144970414201184,0.730817610062893
KIRC,CV-Cox-EN,0.13255151391672948,64,True,0.7165833220122039,False,0.6767810026385225,0.6980703745743473,0.7516512549537648,0.7130177514792899,0.7433962264150943
KIRC,CV-Cox-EN,0.11778843214962549,78,True,0.7167135558790916,True,0.679419525065963,0.6946651532349603,0.7318361955085865,0.7204142011834319,0.7572327044025158
KIRC,CV-Cox-EN,0.10466960608977141,91,True,0.7129963009586213,False,0.679419525065963,0.6980703745743473,0.7252311756935271,0.7100591715976331,0.7522012578616353
KIRC,CV-Cox-EN,0.09301190481142461,116,True,0.7091554964422306,False,0.6781002638522428,0.6889897843359818,0.7159841479524438,0.7130177514792899,0.7496855345911949
KIRC,CV-Cox-EN,0.08265259381247382,128,True,0.7043960437594369,False,0.6767810026385225,0.6969353007945517,0.7001321003963011,0.6997041420118343,0.7484276729559748
KIRC,CV-Cox-EN,0.07344706333861342,153,True,0.6993541250537214,False,0.6873350923482849,0.699205448354143,0.6829590488771466,0.6863905325443787,0.740880503144654
KIRC,CV-Cox-EN,0.06526680971810185,174,True,0.7016049571153465,False,0.6912928759894459,0.7003405221339387,0.6988110964332893,0.6804733727810651,0.7371069182389937
KIRC,CV-Cox-EN,0.05799764152775087,190,True,0.7012654026420948,False,0.7005277044854882,0.6935300794551645,0.7054161162483488,0.6760355029585798,0.730817610062893
