Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
LUAD,CV-Cox-Lasso,0.029716575223274165,155,True,0.6163635717408926,False,0.5896774193548387,0.6810466760961811,0.5851800554016621,0.6164772727272727,0.6094364351245085
LUAD,CV-Cox-Lasso,0.026406856481509398,178,True,0.6214686020209252,True,0.5896774193548387,0.6803394625176803,0.5997229916897507,0.6235795454545454,0.6140235910878112
LUAD,CV-Cox-Lasso,0.023465761582407683,198,True,0.6199392524439636,False,0.5787096774193549,0.6782178217821783,0.5983379501385041,0.6271306818181818,0.617300131061599
LUAD,CV-Cox-Lasso,0.02085223460914292,214,True,0.6170187751155068,False,0.5774193548387097,0.6732673267326733,0.5941828254847645,0.6235795454545454,0.6166448230668414
LUAD,CV-Cox-Lasso,0.01852979229622446,224,True,0.6091400104486604,False,0.567741935483871,0.6633663366336634,0.5872576177285319,0.6178977272727273,0.6094364351245085
LUAD,CV-Cox-Lasso,0.016466014745041852,225,True,0.603209646119127,False,0.5696774193548387,0.6598302687411598,0.5734072022160664,0.6122159090909091,0.6009174311926605
LUAD,CV-Cox-Lasso,0.01463209286156865,239,True,0.5979279206800074,False,0.5741935483870968,0.6541725601131542,0.5574792243767313,0.6100852272727273,0.5937090432503277
LUAD,CV-Cox-Lasso,0.013002426198727669,243,True,0.5938533228067163,False,0.5761290322580646,0.6456859971711457,0.5554016620498615,0.6022727272727273,0.5897771952817824
LUAD,CV-Cox-Lasso,0.011554265589538846,255,True,0.5904311262788393,False,0.5767741935483871,0.6449787835926449,0.5470914127423823,0.5994318181818182,0.5838794233289646
LUAD,CV-Cox-Lasso,0.010267395582423301,260,True,0.5899046984212033,False,0.5729032258064516,0.6485148514851485,0.5450138504155124,0.5965909090909091,0.5865006553079948
LUAD,CV-Cox-Lasso,0.009123852245651298,263,True,0.5873650387168412,False,0.5670967741935484,0.6456859971711457,0.5415512465373962,0.5973011363636364,0.5851900393184797
LUAD,CV-Cox-Lasso,0.008107672401653866,260,True,0.586802035701632,False,0.5645161290322581,0.6449787835926449,0.5422437673130194,0.5944602272727273,0.5878112712975099
LUAD,CV-Cox-Lasso,0.007204670790659806,261,True,0.5862498591169949,False,0.5632258064516129,0.6442715700141443,0.5443213296398892,0.5916193181818182,0.5878112712975099
LUAD,CV-Cox-Lasso,0.006402242052996386,269,True,0.5837256439789487,False,0.5625806451612904,0.637906647807638,0.5415512465373962,0.5887784090909091,0.5878112712975099
LUAD,CV-Cox-Lasso,0.005689184765845716,274,True,0.5815400645399598,False,0.5632258064516129,0.635077793493635,0.5394736842105263,0.5788352272727273,0.5910878112712975
LUAD,CV-Cox-Lasso,0.00505554507811566,278,True,0.5788300506428486,False,0.5580645161290323,0.6294200848656294,0.5394736842105263,0.5774147727272727,0.5897771952817824
LUAD,CV-Cox-Lasso,0.004492477760662096,277,True,0.5763119872267928,False,0.5561290322580645,0.6251768033946252,0.5380886426592798,0.5717329545454546,0.59043250327654
LUAD,CV-Cox-Lasso,0.003992122732207154,275,True,0.5752610485641239,False,0.5580645161290323,0.6237623762376238,0.5353185595567868,0.5667613636363636,0.5923984272608126
LUAD,CV-Cox-Lasso,0.003547495337329468,280,True,0.5751044142552342,False,0.5574193548387096,0.6216407355021216,0.5346260387811634,0.5674715909090909,0.5943643512450852
LUAD,CV-Cox-Lasso,0.0031523888448731405,278,True,0.5760050163511535,False,0.5593548387096774,0.620933521923621,0.5325484764542936,0.5688920454545454,0.5982961992136304
LUAD,CV-Cox-Lasso,0.0028012878057118297,285,True,0.5757464344526714,False,0.5593548387096774,0.620933521923621,0.5318559556786704,0.5696022727272727,0.5969855832241153
