Cancer,Method,alpha,full_fit_nonzero,eligible_at_least_top20,mean_validation_cindex,selected,fold_1_cindex,fold_2_cindex,fold_3_cindex,fold_4_cindex,fold_5_cindex
HNSC,CV-Cox-EN,0.2848207459390487,0,False,0.5539705879762288,False,0.5689149560117303,0.5,0.5637707948243993,0.6057770545158666,0.531390134529148
HNSC,CV-Cox-EN,0.2530984982104618,6,False,0.5782688122718553,False,0.5483870967741935,0.5635491606714629,0.589279112754159,0.6228641171684296,0.5672645739910314
HNSC,CV-Cox-EN,0.2249093533730849,11,False,0.6033313399163207,False,0.5560850439882697,0.6149366221308668,0.6073937153419593,0.6354759967453214,0.6027653213751868
HNSC,CV-Cox-EN,0.1998598079101849,11,False,0.6099209937484926,False,0.5535190615835777,0.6406303528605687,0.609981515711645,0.6371033360455655,0.6083707025411061
HNSC,CV-Cox-EN,0.17760018522500512,22,True,0.6151414409804911,False,0.5568181818181818,0.6608427543679343,0.6092421441774492,0.6366965012205045,0.6121076233183856
HNSC,CV-Cox-EN,0.15781975436567378,30,True,0.6210054022838344,False,0.5670821114369502,0.6680369989722508,0.6059149722735675,0.6350691619202604,0.6289237668161435
HNSC,CV-Cox-EN,0.14024239240790404,45,True,0.6214320155215954,True,0.5733137829912024,0.6697499143542309,0.5974121996303142,0.6314076484947111,0.6352765321375187
HNSC,CV-Cox-EN,0.12462272994495527,58,True,0.6185255376271362,False,0.5722140762463344,0.6718054128126071,0.5944547134935305,0.628966639544345,0.625186846038864
HNSC,CV-Cox-EN,0.11074272587821267,74,True,0.6159347037530869,False,0.5722140762463344,0.6789996574169236,0.588539741219963,0.628559804719284,0.6113602391629297
HNSC,CV-Cox-EN,0.0984086236945205,98,True,0.6144447721287851,False,0.5681818181818182,0.6704350805070229,0.5863216266173752,0.6318144833197722,0.6154708520179372
HNSC,CV-Cox-EN,0.08744824674173028,137,True,0.6119860049191275,False,0.5630498533724341,0.6666666666666666,0.5829944547134935,0.6310008136696501,0.6162182361733931
HNSC,CV-Cox-EN,0.07770859474613652,162,True,0.6056407004657489,False,0.5634164222873901,0.658444672833162,0.5774491682070241,0.6216436126932465,0.6072496263079222
HNSC,CV-Cox-EN,0.06905370802062799,196,True,0.6018261681660307,False,0.5689149560117303,0.6461116820829051,0.5796672828096119,0.6139137510170871,0.6005231689088192
HNSC,CV-Cox-EN,0.06136276954918447,240,True,0.5988546975093205,False,0.5659824046920822,0.6365193559438164,0.5818853974121996,0.613100081366965,0.5967862481315396
HNSC,CV-Cox-EN,0.05452841845395919,256,True,0.5989522880060604,False,0.5722140762463344,0.6372045220966084,0.588909426987061,0.613100081366965,0.5833333333333334
HNSC,CV-Cox-EN,0.048455251301961384,290,True,0.5992373613257138,False,0.5835777126099707,0.6341212744090442,0.588539741219963,0.6114727420667209,0.57847533632287
HNSC,CV-Cox-EN,0.043058490330481126,330,True,0.5993132930224208,False,0.5909090909090909,0.632065775950668,0.5837338262476894,0.6057770545158666,0.5840807174887892
HNSC,CV-Cox-EN,0.038262800000483925,352,True,0.5985623771975952,False,0.6022727272727273,0.6231586159643714,0.5815157116451016,0.5980471928397071,0.5878176382660688
HNSC,CV-Cox-EN,0.03400123535777186,390,True,0.5973978465529791,False,0.6114369501466276,0.6128811236724906,0.577818853974122,0.5947925142392189,0.5900597907324364
HNSC,CV-Cox-EN,0.030214307521665266,412,True,0.5972969444970296,False,0.6118035190615836,0.6125385405960946,0.5759704251386322,0.597233523189585,0.5889387144992526
HNSC,CV-Cox-EN,0.026849153255988696,443,True,0.5979395909777852,False,0.6140029325513197,0.6145940390544707,0.577818853974122,0.5984540276647681,0.5848281016442451
HNSC,CV-Cox-EN,0.023858797030071308,471,True,0.5966030555301822,False,0.6110703812316716,0.6115107913669064,0.5804066543438078,0.5951993490642798,0.5848281016442451
HNSC,CV-Cox-EN,0.021201495268576863,496,True,0.5950139780457022,False,0.6085043988269795,0.6111682082905104,0.5785582255083179,0.5927583401139137,0.5840807174887892
HNSC,CV-Cox-EN,0.018840153636285144,521,True,0.593204047444699,False,0.6070381231671554,0.6101404590613224,0.5789279112754159,0.5903173311635476,0.5795964125560538
HNSC,CV-Cox-EN,0.016741809223470596,549,True,0.5925628023084673,False,0.6063049853372434,0.6118533744433025,0.5767097966728281,0.5890968266883645,0.5788490284005979
HNSC,CV-Cox-EN,0.014877170403497392,571,True,0.5915550175607351,False,0.6055718475073314,0.6084275436793423,0.5767097966728281,0.5874694873881204,0.5795964125560538
HNSC,CV-Cox-EN,0.013220207939319521,595,True,0.5924728434498853,False,0.6041055718475073,0.6087701267557383,0.5759704251386322,0.5886899918633035,0.5848281016442451
HNSC,CV-Cox-EN,0.011747791630978445,611,True,0.5925062855034403,False,0.6026392961876833,0.6080849606029463,0.5789279112754159,0.5854353132628153,0.5874439461883408
HNSC,CV-Cox-EN,0.010439367431915824,654,True,0.5931230257780268,False,0.5982404692082112,0.6132237067488866,0.5826247689463956,0.5825874694873882,0.5889387144992526
HNSC,CV-Cox-EN,0.0092766705268391,682,True,0.5944412335283261,False,0.5953079178885631,0.6159643713600548,0.5874306839186691,0.5793327908868999,0.594170403587444
HNSC,CV-Cox-EN,0.008243470365879456,704,True,0.595831568649871,False,0.5953079178885631,0.6173347036656389,0.589648798521257,0.5793327908868999,0.5975336322869955
HNSC,CV-Cox-EN,0.007325344095872236,735,True,0.5962134049789504,False,0.594208211143695,0.6197327852004111,0.5900184842883549,0.5777054515866559,0.5994020926756353
HNSC,CV-Cox-EN,0.006509475225996693,761,True,0.5974372778519179,False,0.592741935483871,0.6214457005823912,0.5937153419593346,0.5768917819365338,0.6023916292974589
HNSC,CV-Cox-EN,0.005784474717268456,802,True,0.598576788607691,False,0.593841642228739,0.6224734498115793,0.5929759704251386,0.5793327908868999,0.6042600896860987
HNSC,CV-Cox-EN,0.005140221998401531,832,True,0.5993334113151758,False,0.593841642228739,0.6217882836587872,0.5944547134935305,0.5793327908868999,0.6072496263079222
HNSC,CV-Cox-EN,0.004567723688716885,855,True,0.6001137707313111,False,0.593108504398827,0.6221308667351833,0.5929759704251386,0.5813669650122051,0.6109865470852018
HNSC,CV-Cox-EN,0.004058988055954306,889,True,0.5997371107041385,False,0.5883431085043989,0.6221308667351833,0.5937153419593346,0.580146460537022,0.6143497757847534
HNSC,CV-Cox-EN,0.003606913456494081,930,True,0.6014418895386423,False,0.5887096774193549,0.6241863651935594,0.5985212569316082,0.5777054515866559,0.6180866965620329
HNSC,CV-Cox-EN,0.0032051892006810423,966,True,0.6027832256736378,False,0.5879765395894428,0.6245289482699554,0.6018484288354898,0.5781122864117169,0.6214499252615845
HNSC,CV-Cox-EN,0.0028482074593904907,1001,True,0.6061656195665301,False,0.592375366568915,0.6296676944158959,0.6040665434380776,0.5817737998372661,0.6229446935724963
