Cancer,Split seed,Train n,Test n,Test events,Gate margin,No-graph test C-index,Reconstructed C-index,Fixed C-index,Fixed minus reconstructed,Top-20 overlap,Top-20 Jaccard,Reconstructed mode,Fixed mode,Reconstructed weights,Fixed weights
HNSC,7301,359,154,65,0.0,0.5924974306269271,0.5858170606372045,0.5924974306269271,0.0066803699897225455,18,0.8181818181818182,dual_driven,reject_all_graphs,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 1.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
HNSC,7301,359,154,65,0.005,0.5924974306269271,0.5924974306269271,0.5924974306269271,0.0,20,1.0,reject_all_graphs,reject_all_graphs,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
HNSC,7301,359,154,65,0.01,0.5924974306269271,0.5924974306269271,0.5924974306269271,0.0,20,1.0,reject_all_graphs,reject_all_graphs,"{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}","{""cnv"": 0.0, ""coexpr"": 0.0, ""meth"": 0.0}"
